0,219069	4,801636
0,218252	4,811319
0,217439	4,821048
0,216630	4,830821
0,215824	4,840638
0,215023	4,850501
0,214226	4,860408
0,213434	4,870359
0,212646	4,880354
0,211863	4,890392
0,211085	4,900473
0,210312	4,910597
0,209544	4,920764
0,208782	4,930973
0,208026	4,941223
0,207277	4,951513
0,206534	4,961844
0,205798	4,972215
0,205070	4,982624
0,204350	4,993072
0,203638	5,003558
0,202934	5,014082
0,202239	5,024643
0,201553	5,035241
0,200876	5,045875
0,200208	5,056546
0,199550	5,067252
0,198902	5,077994
0,198264	5,088770
0,197636	5,099580
0,197019	5,110424
0,196413	5,121302
0,195817	5,132213
0,195233	5,143157
0,194661	5,154134
0,194101	5,165143
0,193552	5,176184
0,193016	5,187256
0,192493	5,198360
0,191982	5,209494
0,191484	5,220660
0,190999	5,231855
0,190528	5,243080
0,190070	5,254335
0,189626	5,265619
0,189196	5,276931
0,188780	5,288272
0,188379	5,299641
0,187993	5,311037
0,187622	5,322461
0,187266	5,333912
0,186925	5,345389
0,186601	5,356893
0,186292	5,368422
0,185999	5,379977
0,185723	5,391558
0,185463	5,403162
0,185218	5,414791
0,184991	5,426443
0,184779	5,438118
0,184584	5,449815
0,184405	5,461534
0,184243	5,473274
0,184097	5,485034
0,183968	5,496814
0,183855	5,508612
0,183759	5,520427
0,183680	5,532260
0,183616	5,544108
0,183569	5,555972
0,183537	5,567850
0,183522	5,579741
0,183522	5,591646
0,183538	5,603562
0,183570	5,615490
0,183617	5,627427
0,183680	5,639374
0,183759	5,651330
0,183854	5,663293
0,183964	5,675262
0,184089	5,687239
0,184230	5,699220
0,184386	5,711208
0,184556	5,723199
0,184741	5,735195
0,184940	5,747194
0,185153	5,759196
0,185379	5,771200
0,185618	5,783206
0,185870	5,795213
0,186135	5,807220
0,186413	5,819227
0,186702	5,831234
0,187004	5,843240
0,187317	5,855245
0,187641	5,867248
0,187976	5,879248
0,188322	5,891246
0,188678	5,903241
0,189045	5,915233
0,189423	5,927221
0,189810	5,939206
0,190208	5,951186
0,190615	5,963163
0,191033	5,975135
0,191460	5,987102
0,191897	5,999064
0,192344	6,011020
0,192800	6,022971
0,193266	6,034915
0,193741	6,046852
0,194226	6,058783
0,194719	6,070706
0,195222	6,082622
0,195733	6,094529
0,196253	6,106427
0,196781	6,118317
0,197318	6,130197
0,197863	6,142066
0,198416	6,153925
0,198977	6,165774
0,199545	6,177611
0,200121	6,189436
0,200704	6,201249
0,201295	6,213050
0,201892	6,224838
0,202496	6,236614
0,203106	6,248376
0,203723	6,260124
0,204346	6,271858
0,204975	6,283578
0,205610	6,295284
0,206251	6,306975
0,206897	6,318651
0,207550	6,330313
0,208208	6,341960
0,208872	6,353591
0,209541	6,365207
0,210216	6,376808
0,210897	6,388392
0,211584	6,399961
0,212276	6,411513
0,212974	6,423049
0,213677	6,434568
0,214386	6,446071
0,215101	6,457556
0,215820	6,469023
0,216545	6,480473
0,217276	6,491904
0,218011	6,503317
0,218752	6,514712
0,219498	6,526087
0,220248	6,537444
0,221004	6,548781
0,221765	6,560099
0,222530	6,571396
0,223300	6,582673
0,224075	6,593928
0,224854	6,605162
0,225639	6,616374
0,226428	6,627563
0,227222	6,638730
0,228020	6,649873
0,228824	6,660992
0,229631	6,672087
0,230443	6,683157
0,231259	6,694202
0,232078	6,705223
0,232901	6,716217
0,233728	6,727185
0,234558	6,738127
0,235390	6,749041
0,236227	6,759928
0,237066	6,770786
0,237908	6,781617
0,238754	6,792418
0,239604	6,803190
0,240456	6,813933
0,241313	6,824645
0,242173	6,835327
0,243037	6,845978
0,243905	6,856598
0,244776	6,867185
0,245651	6,877741
0,246530	6,888264
0,247413	6,898753
0,248298	6,909210
0,249187	6,919631
0,250079	6,930018
0,250974	6,940369
0,251871	6,950684
0,252771	6,960961
0,253673	6,971200
0,254578	6,981400
0,255484	6,991560
0,256393	7,001680
0,257303	7,011758
0,258214	7,021794
0,259127	7,031787
0,260042	7,041735
0,260958	7,051639
0,261875	7,061497
0,262794	7,071308
0,263715	7,081072
0,264637	7,090787
0,265561	7,100454
0,266487	7,110072
0,267414	7,119640
0,268343	7,129157
0,269275	7,138623
0,270209	7,148037
0,271145	7,157399
0,272085	7,166709
0,273027	7,175965
0,273972	7,185168
0,274921	7,194318
0,275874	7,203413
0,276831	7,212454
0,277791	7,221441
0,278757	7,230372
0,279727	7,239249
0,280703	7,248070
0,281684	7,256835
0,282671	7,265545
0,283665	7,274197
0,284665	7,282793
0,285672	7,291331
0,286686	7,299812
0,287707	7,308235
0,288735	7,316601
0,289771	7,324908
0,290815	7,333157
0,291866	7,341347
0,292924	7,349478
0,293990	7,357551
0,295063	7,365564
0,296143	7,373518
0,297231	7,381413
0,298326	7,389249
0,299427	7,397025
0,300534	7,404742
0,301647	7,412400
0,302766	7,419998
0,303891	7,427537
0,305020	7,435017
0,306153	7,442438
0,307291	7,449800
0,308431	7,457104
0,309575	7,464350
0,310721	7,471538
0,311868	7,478669
0,313017	7,485743
0,314168	7,492759
0,315319	7,499720
0,316470	7,506624
0,317621	7,513472
0,318772	7,520265
0,319921	7,527003
0,321070	7,533686
0,322217	7,540314
0,323363	7,546887
0,324506	7,553407
0,325646	7,559872
0,326783	7,566283
0,327917	7,572639
0,329046	7,578942
0,330172	7,585190
0,331292	7,591384
0,332408	7,597523
0,333519	7,603608
0,334625	7,609638
0,335725	7,615613
0,336820	7,621533
0,337908	7,627397
0,338991	7,633204
0,340067	7,638954
0,341137	7,644647
0,342200	7,650281
0,343256	7,655858
0,344305	7,661375
0,345347	7,666834
0,346382	7,672233
0,347408	7,677573
0,348427	7,682852
0,349438	7,688072
0,350440	7,693230
0,351435	7,698328
0,352421	7,703366
0,353399	7,708343
0,354368	7,713259
0,355328	7,718115
0,356280	7,722910
0,357222	7,727645
0,358155	7,732321
0,359079	7,736936
0,359993	7,741492
0,360897	7,745987
0,361792	7,750423
0,362676	7,754800
0,363550	7,759117
0,364414	7,763375
0,365267	7,767573
0,366110	7,771713
0,366941	7,775794
0,367762	7,779816
0,368571	7,783780
0,369369	7,787686
0,370156	7,791534
0,370932	7,795324
0,371696	7,799057
0,372450	7,802733
0,373192	7,806353
